iteration,timestamp,short_window,long_window,ma_type,rsi_filter,vol_confirm,atr_sizing,regime_filter,cagr,sharpe,max_dd,sortino,calmar,win_year_pct,ml_accuracy,vol_pct,skewness,kurt,gate_passed,notes,strategy,asset,breakout_window,take_profit,stop_loss,vol_mult,max_hold_bars,n_trades,win_rate,gross_pnl,total_fees,total_slippage,net_pnl
927,2026-09-18T08:01:04.074362,,,,,,,,-12.3281,-25.6549,-0.7283,-13.8103,,,,,,,False,,cex_momentum,ETH/USDT,30.0,0.02,0.003,3.0,90.0,189.0,12.7,18.7277,56.4736,37.6491,-75.395
928,2026-09-18T08:01:04.150576,,,,,,,,-12.3281,-25.6549,-0.7283,-13.8103,,,,,,,False,,cex_momentum,ETH/USDT,30.0,0.02,0.003,3.0,120.0,189.0,12.7,18.7277,56.4736,37.6491,-75.395
929,2026-09-18T08:01:04.227874,,,,,,,,-19.4379,-51.7868,-1.1936,-15.2242,,,,,,,False,,cex_momentum,ETH/USDT,30.0,0.02,0.006,1.5,30.0,275.0,12.36,13.5492,81.9743,54.6496,-123.0747
930,2026-09-18T08:01:04.319316,,,,,,,,-18.3556,-45.0825,-1.1203,-15.0327,,,,,,,False,,cex_momentum,ETH/USDT,30.0,0.02,0.006,1.5,60.0,261.0,13.03,13.9646,77.8282,51.8855,-115.7491
931,2026-09-18T08:01:04.398677,,,,,,,,-18.2822,-45.2886,-1.1154,-15.0397,,,,,,,False,,cex_momentum,ETH/USDT,30.0,0.02,0.006,1.5,90.0,260.0,12.69,13.965,77.5322,51.6882,-115.2554
932,2026-09-18T08:01:04.470369,,,,,,,,-18.2822,-45.2886,-1.1154,-15.0397,,,,,,,False,,cex_momentum,ETH/USDT,30.0,0.02,0.006,1.5,120.0,260.0,12.69,13.965,77.5322,51.6882,-115.2554
933,2026-09-18T08:01:04.548775,,,,,,,,-16.8008,-34.2495,-1.0166,-14.5259,,,,,,,False,,cex_momentum,ETH/USDT,30.0,0.02,0.006,2.0,30.0,247.0,12.15,17.4217,73.6901,49.1267,-105.3951
934,2026-09-18T08:01:04.627272,,,,,,,,-15.8903,-30.63,-0.9568,-14.2876,,,,,,,False,,cex_momentum,ETH/USDT,30.0,0.02,0.006,2.0,60.0,236.0,12.71,17.969,70.4276,46.9518,-99.4104
935,2026-09-18T08:01:04.707410,,,,,,,,-15.8147,-30.7113,-0.9518,-14.2961,,,,,,,False,,cex_momentum,ETH/USDT,30.0,0.02,0.006,2.0,90.0,235.0,12.34,17.9696,70.1313,46.7542,-98.9159
936,2026-09-18T08:01:04.782366,,,,,,,,-15.8147,-30.7113,-0.9518,-14.2961,,,,,,,False,,cex_momentum,ETH/USDT,30.0,0.02,0.006,2.0,120.0,235.0,12.34,17.9696,70.1313,46.7542,-98.9159
937,2026-09-18T08:01:04.856937,,,,,,,,-15.1907,-28.8217,-0.9112,-14.1249,,,,,,,False,,cex_momentum,ETH/USDT,30.0,0.02,0.006,2.5,30.0,221.0,11.31,15.6837,65.9732,43.9822,-94.2717
938,2026-09-18T08:01:04.939850,,,,,,,,-14.341,-26.8905,-0.8563,-13.9349,,,,,,,False,,cex_momentum,ETH/USDT,30.0,0.02,0.006,2.5,60.0,212.0,12.74,16.7192,63.3021,42.2014,-88.7844
939,2026-09-18T08:01:05.022889,,,,,,,,-14.264,-26.8824,-0.8513,-13.9355,,,,,,,False,,cex_momentum,ETH/USDT,30.0,0.02,0.006,2.5,90.0,211.0,12.32,16.7196,63.0054,42.0036,-88.2894
940,2026-09-18T08:01:05.100512,,,,,,,,-14.264,-26.8824,-0.8513,-13.9355,,,,,,,False,,cex_momentum,ETH/USDT,30.0,0.02,0.006,2.5,120.0,211.0,12.32,16.7196,63.0054,42.0036,-88.2894
941,2026-09-18T08:01:05.185333,,,,,,,,-13.3373,-27.2869,-0.7921,-13.9726,,,,,,,False,,cex_momentum,ETH/USDT,30.0,0.02,0.006,3.0,30.0,198.0,11.11,16.7965,59.1441,39.4294,-81.777
